semaine;reg;pop;P;T;Ti;Tp;Td
25/11/2022;76;479000;2011;8318;419,83;24,18;1736,53
25/11/2022;76;748468;3841;16254;513,18;23,63;2171,64
25/11/2022;76;1176145;6199;26125;527,06;23,73;2221,24
25/11/2022;76;1400935;7873;27910;561,98;28,21;1992,24
25/11/2022;84;828405;3181;12930;383,99;24,6;1560,83
25/11/2022;84;1876051;9188;38796;489,75;23,68;2067,96
25/11/2022;84;1264979;5161;20354;407,99;25,36;1609,04
25/11/2022;84;764737;2612;12069;341,56;21,64;1578,19
25/11/2022;84;660240;2458;9130;372,29;26,92;1382,83
25/11/2022;84;142811;506;2109;354,31;23,99;1476,78
25/11/2022;84;226901;748;3036;329,66;24,64;1338,03
25/11/2022;84;326875;1021;4630;312,35;22,05;1416,44
25/11/2022;84;331315;943;4388;284,62;21,49;1324,42
25/11/2022;84;432548;1544;6347;356,95;24,33;1467,35
25/11/2022;84;520560;1463;7192;281,04;20,34;1381,59
25/11/2022;84;656955;2560;9546;389,68;26,82;1453,07
25/11/2022;93;141756;388;2081;273,71;18,64;1468,02
25/11/2022;93;165197;535;3131;323,86;17,09;1895,31
25/11/2022;93;560997;1916;9747;341,53;19,66;1737,44
25/11/2022;93;1073836;4226;20837;393,54;20,28;1940,43
25/11/2022;93;1079396;5290;24239;490,09;21,82;2245,61
25/11/2022;93;2034469;8808;50823;432,94;17,33;2498,1
25/11/2022;94;162421;613;3363;377,41;18,23;2070,55
25/11/2022;94;182258;821;3477;450,46;23,61;1907,74
27/11/2022;1;376879;8;2444;2,12;0,33;648,48
27/11/2022;2;358749;5;2124;1,39;0,24;592,06
27/11/2022;3;290691;980;4941;337,13;19,83;1699,74
27/11/2022;4;859959;45;7053;5,23;0,64;820,16
27/11/2022;5;5997;0;8;0;0;133,4
27/11/2022;6;279471;54;905;19,32;5,97;323,83
27/11/2022;7;9961;0;213;0;0;2138,34
27/11/2022;8;35334;0;216;0;0;611,31
27/11/2022;11;1248354;105;8610;8,41;1,22;689,71
27/11/2022;11;1319401;76;8907;5,76;0,85;675,08
27/11/2022;11;1406041;108;10378;7,68;1,04;738,1
27/11/2022;11;1423607;58;9013;4,07;0,64;633,11
27/11/2022;11;1448625;104;9113;7,18;1,14;629,08
27/11/2022;11;1613762;138;12539;8,55;1,1;777
27/11/2022;11;1670149;174;11915;10,42;1,46;713,41
27/11/2022;11;2148271;214;17816;9,96;1,2;829,32
27/11/2022;24;682890;19;7441;2,78;0,26;1089,63
27/11/2022;24;605380;11;1914;1,82;0,57;316,17
27/11/2022;24;429425;28;1772;6,52;1,58;412,64
27/11/2022;24;327835;1;622;0,31;0,16;189,73
27/11/2022;24;296404;5;1106;1,69;0,45;373,14
27/11/2022;24;217139;0;384;0;0;176,85
27/11/2022;27;140145;3;758;2,14;0,4;540,87
27/11/2022;27;199596;6;1166;3,01;0,51;584,18
27/11/2022;27;233194;2;1291;0,86;0,15;553,62
27/11/2022;27;257849;10;2096;3,88;0,48;812,88
27/11/2022;27;332096;11;1899;3,31;0,58;571,82
27/11/2022;27;532886;18;2370;3,38;0,76;444,75
27/11/2022;27;539449;26;2944;4,82;0,88;545,74
27/11/2022;27;547824;14;2382;2,56;0,59;434,81
27/11/2022;28;276903;9;1913;3,25;0,47;690,86
27/11/2022;28;490669;1;1877;0,2;0,05;382,54
27/11/2022;28;600687;11;3251;1,83;0,34;541,21
27/11/2022;28;691453;19;5783;2,75;0,33;836,35
27/11/2022;28;1243788;68;11139;5,47;0,61;895,57
27/11/2022;32;526050;24;2158;4,56;1,11;410,23
27/11/2022;32;569769;8;2300;1,4;0,35;403,67
27/11/2022;32;825077;37;3227;4,48;1,15;391,12
27/11/2022;32;1452778;27;5989;1,86;0,45;412,24
27/11/2022;32;2588988;240;18488;9,27;1,3;714,1
27/11/2022;44;169250;3;545;1,77;0,55;322,01
27/11/2022;44;181641;3;748;1,65;0,4;411,8
27/11/2022;44;265531;1;1243;0,38;0,08;468,12
27/11/2022;44;309907;6;924;1,94;0,65;298,15
27/11/2022;44;359520;18;1624;5,01;1,11;451,71
27/11/2022;44;563823;11;2603;1,95;0,42;461,67
27/11/2022;44;730398;31;4412;4,24;0,7;604,05
27/11/2022;44;763204;27;6228;3,54;0,43;816,03
27/11/2022;44;1035866;19;5555;1,83;0,34;536,27
27/11/2022;44;1132607;37;8784;3,27;0,42;775,56
27/11/2022;52;305365;171;3208;56;5,33;1050,55
27/11/2022;52;560227;15;1727;2,68;0,87;308,27
27/11/2022;52;683187;10;2607;1,46;0,38;381,59
27/11/2022;52;815881;27;3549;3,31;0,76;434,99
27/11/2022;52;1437137;50;7110;3,48;0,7;494,73
27/11/2022;53;596186;13;2478;2,18;0,52;415,64
27/11/2022;53;755566;7;2281;0,93;0,31;301,89
27/11/2022;53;906554;52;2987;5,74;1,74;329,49
27/11/2022;53;1082073;29;4616;2,68;0,63;426,59
27/11/2022;75;372627;4;1164;1,07;0,34;312,38
27/11/2022;75;116270;0;320;0;0;275,22
27/11/2022;75;240336;1;1029;0,42;0,1;428,15
27/11/2022;75;330336;9;859;2,72;1,05;260,04
27/11/2022;75;348180;1;449;0,29;0,22;128,96
27/11/2022;75;370774;1;924;0,27;0,11;249,21
27/11/2022;75;408393;8;1101;1,96;0,73;269,59
27/11/2022;75;411979;9;2236;2,18;0,4;542,75
27/11/2022;75;437398;14;1434;3,2;0,98;327,85
27/11/2022;75;647080;4;1192;0,62;0,34;184,21
27/11/2022;75;683169;6;3084;0,88;0,19;451,43
27/11/2022;75;1633440;49;7402;3;0,66;453,15
27/11/2022;76;1176145;35;7566;2,98;0,46;643,29
27/11/2022;76;1400935;40;7048;2,86;0,57;503,09
27/11/2022;76;479000;10;2069;2,09;0,48;431,94
27/11/2022;76;748468;24;3294;3,21;0,73;440,1
27/11/2022;76;387898;1;984;0,26;0,1;253,67
27/11/2022;76;372705;1;1185;0,27;0,08;317,95
27/11/2022;76;76286;0;250;0;0;327,71
27/11/2022;76;152398;2;392;1,31;0,51;257,22
27/11/2022;76;173166;0;411;0;0;237,34
27/11/2022;76;190040;0;516;0;0;271,52
27/11/2022;76;226839;4;743;1,76;0,54;327,55
27/11/2022;76;262618;0;774;0;0;294,72
27/11/2022;76;278360;2;1214;0,72;0,16;436,13
27/11/2022;84;1264979;33;6277;2,61;0,53;496,21
27/11/2022;84;142811;1;683;0,7;0,15;478,25
27/11/2022;84;226901;0;743;0;0;327,46
27/11/2022;84;326875;21;1507;6,42;1,39;461,03
27/11/2022;84;331315;3;1124;0,91;0,27;339,25
27/11/2022;84;432548;5;1943;1,16;0,26;449,2
27/11/2022;84;520560;40;2047;7,68;1,95;393,23
27/11/2022;84;656955;17;3490;2,59;0,49;531,24
27/11/2022;84;660240;1;3162;0,15;0,03;478,92
27/11/2022;84;764737;24;4436;3,14;0,54;580,07
27/11/2022;84;828405;15;4231;1,81;0,35;510,74
27/11/2022;84;1876051;130;14032;6,93;0,93;747,95
27/11/2022;93;141756;0;467;0;0;329,44
27/11/2022;93;165197;0;668;0;0;404,37
27/11/2022;93;560997;34;3017;6,06;1,13;537,79
27/11/2022;93;1073836;16;5269;1,49;0,3;490,67
27/11/2022;93;1079396;24;6032;2,22;0,4;558,83
27/11/2022;93;2034469;183;18005;8,99;1,02;885
27/11/2022;94;162421;4;1052;2,46;0,38;647,7
27/11/2022;94;182258;3;684;1,65;0,44;375,29
30/11/2022;1;376879;333;6854;88,36;4,86;1818,62
30/11/2022;2;358749;2269;15249;632,48;14,88;4250,6
30/11/2022;3;290691;560;8560;192,64;6,54;2944,71
30/11/2022;4;859959;1687;30158;196,17;5,59;3506,91
30/11/2022;5;5997;0;63;0;0;1050,53
30/11/2022;6;279471;12;4733;4,29;0,25;1693,56
30/11/2022;7;9961;9;915;90,35;0,98;9185,83
30/11/2022;8;35334;59;1418;166,98;4,16;4013,13
30/11/2022;11;1248354;1189;49037;95,25;2,42;3928,13
30/11/2022;11;1319401;995;46980;75,41;2,12;3560,71
30/11/2022;11;1406041;1302;63607;92,6;2,05;4523,84
30/11/2022;11;1423607;914;44593;64,2;2,05;3132,4
30/11/2022;11;1448625;1209;54457;83,46;2,22;3759,22
30/11/2022;11;1613762;1765;82913;109,37;2,13;5137,87
30/11/2022;11;1670149;1696;71631;101,55;2,37;4288,9
30/11/2022;11;2148271;3157;160015;146,96;1,97;7448,55
30/11/2022;24;605380;185;13170;30,56;1,4;2175,49
30/11/2022;24;217139;38;2782;17,5;1,37;1281,21
30/11/2022;24;296404;97;4717;32,73;2,06;1591,41
30/11/2022;24;327835;79;6361;24,1;1,24;1940,31
30/11/2022;24;429425;137;9263;31,9;1,48;2157,07
30/11/2022;24;682890;262;15014;38,37;1,75;2198,6
30/11/2022;27;140145;74;4289;52,8;1,73;3060,4
30/11/2022;27;199596;31;2765;15,53;1,12;1385,3
30/11/2022;27;233194;44;3828;18,87;1,15;1641,55
30/11/2022;27;257849;162;5363;62,83;3,02;2079,9
30/11/2022;27;332096;116;6335;34,93;1,83;1907,58
30/11/2022;27;532886;237;11977;44,47;1,98;2247,57
30/11/2022;27;539449;160;13992;29,66;1,14;2593,76
30/11/2022;27;547824;159;9958;29,02;1,6;1817,74
30/11/2022;28;1243788;721;26482;57,97;2,72;2129,14
30/11/2022;28;276903;118;5380;42,61;2,19;1942,92
30/11/2022;28;490669;216;9756;44,02;2,21;1988,31
30/11/2022;28;600687;249;10838;41,45;2,3;1804,27
30/11/2022;28;691453;883;20154;127,7;4,38;2914,73
30/11/2022;32;1452778;426;27274;29,32;1,56;1877,37
30/11/2022;32;2588988;1166;62479;45,04;1,87;2413,26
30/11/2022;32;825077;342;20030;41,45;1,71;2427,65
30/11/2022;32;569769;301;10438;52,83;2,88;1831,97
30/11/2022;32;526050;145;8784;27,56;1,65;1669,8
30/11/2022;44;169250;34;2718;20,09;1,25;1605,91
30/11/2022;44;181641;42;3174;23,12;1,32;1747,4
30/11/2022;44;265531;68;4973;25,61;1,37;1872,85
30/11/2022;44;309907;66;7054;21,3;0,94;2276,17
30/11/2022;44;359520;110;7729;30,6;1,42;2149,81
30/11/2022;44;563823;184;12045;32,63;1,53;2136,31
30/11/2022;44;730398;356;19119;48,74;1,86;2617,61
30/11/2022;44;763204;331;26531;43,37;1,25;3476,27
30/11/2022;44;1035866;508;30161;49,04;1,68;2911,67
30/11/2022;44;1132607;859;45393;75,84;1,89;4007,83
30/11/2022;52;305365;99;5894;32,42;1,68;1930,15
30/11/2022;52;560227;201;9699;35,88;2,07;1731,26
30/11/2022;52;683187;508;17354;74,36;2,93;2540,15
30/11/2022;52;815881;302;17471;37,02;1,73;2141,37
30/11/2022;52;1437137;1164;40353;80,99;2,88;2807,87
30/11/2022;53;596186;199;12637;33,38;1,57;2119,64
30/11/2022;53;755566;385;17033;50,96;2,26;2254,34
30/11/2022;53;906554;449;22058;49,53;2,04;2433,17
30/11/2022;53;1082073;642;27561;59,33;2,33;2547,06
30/11/2022;75;116270;30;1719;25,8;1,75;1478,46
30/11/2022;75;240336;72;4294;29,96;1,68;1786,67
30/11/2022;75;330336;175;8608;52,98;2,03;2605,83
30/11/2022;75;348180;135;6358;38,77;2,12;1826,07
30/11/2022;75;370774;88;6747;23,73;1,3;1819,71
30/11/2022;75;372627;250;8445;67,09;2,96;2266,34
30/11/2022;75;408393;169;7534;41,38;2,24;1844,79
30/11/2022;75;411979;519;11213;125,98;4,63;2721,74
30/11/2022;75;437398;162;8314;37,04;1,95;1900,79
30/11/2022;75;647080;1213;22229;187,46;5,46;3435,28
30/11/2022;75;683169;794;21964;116,22;3,62;3215,02
30/11/2022;75;1633440;2255;57642;138,05;3,91;3528,87
30/11/2022;76;748468;649;23240;86,71;2,79;3105,01
30/11/2022;76;76286;32;1662;41,95;1,93;2178,64
30/11/2022;76;152398;216;4420;141,73;4,89;2900,3
30/11/2022;76;173166;113;3636;65,26;3,11;2099,72
30/11/2022;76;190040;145;4478;76,3;3,24;2356,35
30/11/2022;76;226839;108;5740;47,61;1,88;2530,43
30/11/2022;76;262618;240;7405;91,39;3,24;2819,68
30/11/2022;76;278360;138;6334;49,58;2,18;2275,47
30/11/2022;76;372705;577;13498;154,81;4,27;3621,63
30/11/2022;76;387898;304;10449;78,37;2,91;2693,75
30/11/2022;76;479000;1835;23906;383,09;7,68;4990,81
30/11/2022;76;1176145;2495;52694;212,13;4,73;4480,23
30/11/2022;76;1400935;2510;59097;179,17;4,25;4218,4
30/11/2022;84;1876051;2152;73278;114,71;2,94;3905,97
30/11/2022;84;142811;30;2175;21,01;1,38;1522,99
30/11/2022;84;226901;60;6396;26,44;0,94;2818,85
30/11/2022;84;326875;142;6283;43,44;2,26;1922,14
30/11/2022;84;331315;77;5544;23,24;1,39;1673,33
30/11/2022;84;432548;309;10593;71,44;2,92;2448,98
30/11/2022;84;520560;243;11558;46,68;2,1;2220,3
30/11/2022;84;656955;357;16381;54,34;2,18;2493,47
30/11/2022;84;660240;208;14739;31,5;1,41;2232,37
30/11/2022;84;764737;296;18562;38,71;1,59;2427,24
30/11/2022;84;828405;603;26051;72,79;2,31;3144,72
30/11/2022;84;1264979;828;34768;65,46;2,38;2748,5
30/11/2022;93;1073836;1133;42602;105,51;2,66;3967,27
30/11/2022;93;1079396;2171;62729;201,13;3,46;5811,49
30/11/2022;93;2034469;3534;112824;173,71;3,13;5545,62
30/11/2022;93;165197;101;4707;61,14;2,15;2849,33
30/11/2022;93;560997;461;18266;82,18;2,52;3255,99
30/11/2022;93;141756;91;3016;64,19;3,02;2127,6
30/11/2022;94;162421;96;10341;59,11;0,93;6366,79
30/11/2022;94;182258;581;11717;318,78;4,96;6428,8
13/12/2022;1;372939;3788;17310;1015,72;21,88;4641,51
13/12/2022;2;350373;1879;12019;536,29;15,63;3430,34
13/12/2022;3;294436;1024;5984;347,78;17,11;2032,36
13/12/2022;4;868846;4271;18202;491,57;23,46;2094,96
13/12/2022;5;6008;59;127;982,02;46,46;2113,85
13/12/2022;6;299348;272;4299;90,86;6,33;1436,12
13/12/2022;7;10123;102;628;1007,61;16,24;6203,69
13/12/2022;8;34070;129;1038;378,63;12,43;3046,67
13/12/2022;11;1276534;10171;38381;796,77;26,5;3006,66
13/12/2022;11;1315404;11170;38730;849,17;28,84;2944,34
13/12/2022;11;1434351;11711;46339;816,47;25,27;3230,66
13/12/2022;11;1443796;12277;40257;850,33;30,5;2788,27
13/12/2022;11;1463709;12356;43363;844,16;28,49;2962,54
13/12/2022;11;1643080;13785;57558;838,97;23,95;3503,06
13/12/2022;11;1678367;11536;52749;687,33;21,87;3142,88
13/12/2022;11;2139907;18888;86162;882,66;21,92;4026,44
13/12/2022;24;686200;6135;16036;894,05;38,26;2336,93
13/12/2022;24;215031;1840;4436;855,69;41,48;2062,96
13/12/2022;24;296904;2491;6421;838,99;38,79;2162,65
13/12/2022;24;325598;2823;6999;867,02;40,33;2149,58
13/12/2022;24;427776;3533;9235;825,9;38,26;2158,84
13/12/2022;24;613406;6214;16052;1013,03;38,71;2616,86
13/12/2022;27;199373;1675;4113;840,13;40,72;2062,97
13/12/2022;27;257128;2484;6246;966,06;39,77;2429,14
13/12/2022;27;330074;2553;7408;773,46;34,46;2244,35
13/12/2022;27;534424;5279;14143;987,79;37,33;2646,4
13/12/2022;27;546577;4600;11874;841,6;38,74;2172,43
13/12/2022;27;547572;5238;15060;956,59;34,78;2750,32
13/12/2022;27;232531;2033;5599;874,29;36,31;2407,85
13/12/2022;27;137714;1378;3930;1000,62;35,06;2853,74
13/12/2022;28;273214;2117;5457;774,85;38,79;1997,34
13/12/2022;28;491281;3872;8531;788,14;45,39;1736,48
13/12/2022;28;593885;4773;11452;803,69;41,68;1928,32
13/12/2022;28;695310;7116;18756;1023,43;37,94;2697,5
13/12/2022;28;1253596;10038;28328;800,74;35,43;2259,74
13/12/2022;32;833013;7259;21102;871,42;34,4;2533,21
13/12/2022;32;524403;4919;12234;938,02;40,21;2332,94
13/12/2022;32;566328;5492;14345;969,76;38,29;2532,98
13/12/2022;32;1456555;14097;38279;967,83;36,83;2628,05
13/12/2022;32;2606873;24809;80962;951,68;30,64;3105,71
13/12/2022;44;166343;1392;3711;836,83;37,51;2230,93
13/12/2022;44;178156;1419;3724;796,49;38,1;2090,3
13/12/2022;44;265285;2597;6983;978,95;37,19;2632,26
13/12/2022;44;311083;2748;7280;883,37;37,75;2340,21
13/12/2022;44;358175;3055;8737;852,93;34,97;2439,31
13/12/2022;44;562545;5428;15462;964,9;35,11;2748,58
13/12/2022;44;731006;6327;19435;865,52;32,55;2658,67
13/12/2022;44;768557;6234;21514;811,13;28,98;2799,27
13/12/2022;44;1044398;9739;30321;932,5;32,12;2903,2
13/12/2022;44;1156546;10354;36475;895,25;28,39;3153,79
13/12/2022;52;1478101;14715;35156;995,53;41,86;2378,46
13/12/2022;52;825241;7618;17523;923,12;43,47;2123,38
13/12/2022;52;699296;7255;14979;1037,47;48,43;2142,01
13/12/2022;52;564588;4692;11718;831,05;40,04;2075,5
13/12/2022;52;305870;2267;5241;741,16;43,26;1713,47
13/12/2022;53;601354;5603;12901;931,73;43,43;2145,33
13/12/2022;53;770921;7571;15878;982,07;47,68;2059,61
13/12/2022;53;922797;9208;19708;997,84;46,72;2135,68
13/12/2022;53;1107860;10575;25295;954,54;41,81;2283,23
13/12/2022;75;113711;1011;2458;889,1;41,13;2161,62
13/12/2022;75;238445;2147;5247;900,42;40,92;2200,51
13/12/2022;75;329135;3514;9281;1067,65;37,86;2819,82
13/12/2022;75;350298;3335;7393;952,05;45,11;2110,49
13/12/2022;75;369805;3269;8503;883,98;38,45;2299,32
13/12/2022;75;374426;3884;8125;1037,32;47,8;2169,99
13/12/2022;75;411087;4457;9675;1084,2;46,07;2353,52
13/12/2022;75;422332;4760;10083;1127,08;47,21;2387,46
13/12/2022;75;440164;4146;9933;941,92;41,74;2256,66
13/12/2022;75;659482;6556;15307;994,11;42,83;2321,06
13/12/2022;75;691770;7242;17166;1046,88;42,19;2481,46
13/12/2022;75;1681330;16809;45122;999,74;37,25;2683,71
13/12/2022;76;76573;710;1527;927,22;46,5;1994,18
13/12/2022;76;153126;1722;4719;1124,56;36,49;3081,78
13/12/2022;76;174522;1700;3811;974,09;44,61;2183,68
13/12/2022;76;192279;2059;5088;1070,84;40,47;2646,15
13/12/2022;76;231014;2221;5601;961,41;39,65;2424,53
13/12/2022;76;264216;2815;7032;1065,42;40,03;2661,46
13/12/2022;76;280254;3050;7183;1088,3;42,46;2563,03
13/12/2022;76;379844;3661;10155;963,82;36,05;2673,47
13/12/2022;76;393046;5041;11266;1282,55;44,75;2866,33
13/12/2022;76;485396;5325;14569;1097,04;36,55;3001,47
13/12/2022;76;753436;7459;21899;990;34,06;2906,55
13/12/2022;76;1217787;14697;42406;1206,86;34,66;3482,22
13/12/2022;76;1452055;15959;45533;1099,06;35,05;3135,76
13/12/2022;84;143280;1244;3208;868,23;38,78;2238,97
13/12/2022;84;227224;2187;5191;962,49;42,13;2284,53
13/12/2022;84;330865;3115;7911;941,47;39,38;2391,01
13/12/2022;84;331757;2979;7599;897,95;39,2;2290,53
13/12/2022;84;442054;4027;9725;910,97;41,41;2199,96
13/12/2022;84;524506;4864;12770;927,35;38,09;2434,67
13/12/2022;84;665391;5993;15574;900,67;38,48;2340,58
13/12/2022;84;672494;6224;15883;925,51;39,19;2361,81
13/12/2022;84;767549;7342;20802;956,55;35,29;2710,19
13/12/2022;84;850125;6691;19475;787,06;34,36;2290,84
13/12/2022;84;1285915;11605;32370;902,47;35,85;2517,27
13/12/2022;84;1912073;18573;61317;971,35;30,29;3206,83
13/12/2022;93;562928;5989;17273;1063,9;34,67;3068,42
13/12/2022;93;141059;1173;3477;831,57;33,74;2464,93
13/12/2022;93;165582;1656;5055;1000,11;32,76;3052,87
13/12/2022;93;1095564;11429;36109;1043,21;31,65;3295,93
13/12/2022;93;1103555;12077;39901;1094,37;30,27;3615,68
13/12/2022;93;2062499;23278;82998;1128,63;28,05;4024,15
13/12/2022;94;162314;1866;5963;1149,62;31,29;3673,74
13/12/2022;94;187151;2037;6194;1088,43;32,89;3309,63
17/12/2022;1;376879;51;3144;13,53;1,62;834,22
17/12/2022;2;358749;69;3176;19,23;2,17;885,3
17/12/2022;3;290691;357;3438;122,81;10,38;1182,7
17/12/2022;4;859959;46;11611;5,35;0,4;1350,18
17/12/2022;5;5997;0;33;0;0;550,28
17/12/2022;6;279471;83;1296;29,7;6,4;463,73
17/12/2022;7;9961;3;230;30,12;1,3;2309,01
17/12/2022;8;35334;25;580;70,75;4,31;1641,48
17/12/2022;11;1448625;412;12640;28,44;3,26;872,55
17/12/2022;11;1613762;545;22241;33,77;2,45;1378,21
17/12/2022;11;1670149;593;18493;35,51;3,21;1107,27
17/12/2022;11;2148271;1361;40402;63,35;3,37;1880,68
17/12/2022;11;1406041;466;15961;33,14;2,92;1135,17
17/12/2022;11;1423607;279;11545;19,6;2,42;810,97
17/12/2022;11;1319401;375;13041;28,42;2,88;988,4
17/12/2022;11;1248354;355;12629;28,44;2,81;1011,65
17/12/2022;24;217139;10;701;4,61;1,43;322,83
17/12/2022;24;296404;11;1637;3,71;0,67;552,29
17/12/2022;24;327835;17;1367;5,19;1,24;416,98
17/12/2022;24;429425;48;2681;11,18;1,79;624,32
17/12/2022;24;605380;46;3982;7,6;1,16;657,77
17/12/2022;24;682890;136;5097;19,92;2,67;746,39
17/12/2022;27;233194;28;1442;12,01;1,94;618,37
17/12/2022;27;140145;11;1046;7,85;1,05;746,37
17/12/2022;27;199596;8;1348;4,01;0,59;675,36
17/12/2022;27;257849;14;1377;5,43;1,02;534,03
17/12/2022;27;332096;25;2384;7,53;1,05;717,86
17/12/2022;27;532886;40;3809;7,51;1,05;714,79
17/12/2022;27;539449;29;3420;5,38;0,85;633,98
17/12/2022;27;547824;14;2705;2,56;0,52;493,77
17/12/2022;28;276903;14;2098;5,06;0,67;757,67
17/12/2022;28;490669;14;3336;2,85;0,42;679,89
17/12/2022;28;600687;42;2586;6,99;1,62;430,51
17/12/2022;28;691453;31;6301;4,48;0,49;911,27
17/12/2022;28;1243788;112;8498;9;1,32;683,24
17/12/2022;32;2588988;648;30005;25,03;2,16;1158,95
17/12/2022;32;1452778;112;9499;7,71;1,18;653,85
17/12/2022;32;526050;29;2268;5,51;1,28;431,14
17/12/2022;32;569769;31;3280;5,44;0,95;575,67
17/12/2022;32;825077;94;4925;11,39;1,91;596,91
17/12/2022;44;169250;12;963;7,09;1,25;568,98
17/12/2022;44;265531;8;2050;3,01;0,39;772,04
17/12/2022;44;309907;25;1793;8,07;1,39;578,56
17/12/2022;44;359520;13;2413;3,62;0,54;671,17
17/12/2022;44;563823;45;4123;7,98;1,09;731,26
17/12/2022;44;730398;152;7062;20,81;2,15;966,87
17/12/2022;44;763204;72;6491;9,43;1,11;850,49
17/12/2022;44;1035866;132;8403;12,74;1,57;811,21
17/12/2022;44;1132607;84;10373;7,42;0,81;915,85
17/12/2022;44;181641;6;1006;3,3;0,6;553,84
17/12/2022;52;1437137;185;10817;12,87;1,71;752,68
17/12/2022;52;305365;84;8001;27,51;1,05;2620,14
17/12/2022;52;560227;180;5145;32,13;3,5;918,38
17/12/2022;52;683187;24;3827;3,51;0,63;560,17
17/12/2022;52;815881;80;4927;9,81;1,62;603,89
17/12/2022;53;596186;53;7250;8,89;0,73;1216,06
17/12/2022;53;755566;78;5119;10,32;1,52;677,51
17/12/2022;53;906554;91;6889;10,04;1,32;759,91
17/12/2022;53;1082073;181;9828;16,73;1,84;908,26
17/12/2022;75;1633440;125;16154;7,65;0,77;988,96
17/12/2022;75;683169;44;6031;6,44;0,73;882,8
17/12/2022;75;647080;23;2534;3,55;0,91;391,61
