fra;clage_vacsi;jour;n_dose1_h;n_complet_h;n_rappel_h;n_2_rappel_h;n_rappel_biv_h;n_3_rappel_h;n_cum_dose1_h;n_cum_complet_h;n_cum_rappel_h;n_cum_2_rappel_h;n_cum_rappel_biv_h;n_cum_3_rappel_h;couv_dose1_h;couv_complet_h;couv_rappel_h;couv_2_rappel_h;couv_rappel_biv_h;couv_3_rappel_h;n_dose1_f;n_complet_f;n_rappel_f;n_2_rappel_f;n_rappel_biv_f;n_3_rappel_f;n_cum_dose1_f;n_cum_complet_f;n_cum_rappel_f;n_cum_2_rappel_f;n_cum_rappel_biv_f;n_cum_3_rappel_f;couv_dose1_f;couv_complet_f;couv_rappel_f;couv_2_rappel_f;couv_rappel_biv_f;couv_3_rappel_f;n_dose1_e;n_complet_e;n_rappel_e;n_2_rappel_e;n_rappel_biv_e;n_3_rappel_e;n_cum_dose1_e;n_cum_complet_e;n_cum_rappel_e;n_cum_2_rappel_e;n_cum_rappel_biv_e;n_cum_3_rappel_e;couv_dose1_e;couv_complet_e;couv_rappel_e;couv_2_rappel_e;couv_rappel_biv_e;couv_3_rappel_e
FR;09;2021-12-10;14;7;1;0;0;0;1538;475;19;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;15;2;1;0;0;0;1385;467;18;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;29;9;2;0;0;0;2961;952;38;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;09;2021-12-11;4;7;0;0;0;0;1542;482;19;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;6;5;1;0;0;0;1391;472;19;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;10;12;1;0;0;0;2971;964;39;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;09;2021-12-12;5;0;0;0;0;0;1547;482;19;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;3;2;1;0;0;0;1394;474;20;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;8;2;1;0;0;0;2979;966;40;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;09;2021-12-13;11;5;1;0;0;0;1558;487;20;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;8;3;4;0;0;0;1402;477;24;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;20;8;5;0;0;0;2999;974;45;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;09;2021-12-14;14;8;4;0;0;0;1572;495;24;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;10;0;0;0;0;0;1412;477;24;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;24;8;4;0;0;0;3023;982;49;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;09;2021-12-15;63;14;2;0;0;0;1635;509;26;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;51;13;0;0;0;0;1463;490;24;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;114;27;2;0;0;0;3137;1009;51;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;09;2021-12-16;71;12;1;0;0;0;1706;521;27;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;40;9;4;0;0;0;1503;499;28;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;111;21;5;0;0;0;3248;1030;56;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;09;2021-12-17;107;10;2;0;0;0;1813;531;29;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;91;14;1;0;0;0;1594;513;29;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;200;24;3;0;0;0;3448;1054;59;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;09;2021-12-18;227;17;1;0;0;0;2040;548;30;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;180;17;2;0;0;0;1774;530;31;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;409;34;3;0;0;0;3857;1088;62;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;09;2021-12-19;179;11;0;0;0;0;2219;559;30;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;136;18;0;0;0;0;1910;548;31;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;316;29;0;0;0;0;4173;1117;62;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;09;2021-12-20;360;35;4;0;0;0;2579;594;34;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;300;36;2;0;0;0;2210;584;33;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;661;71;6;0;0;0;4834;1188;68;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;09;2021-12-21;417;41;0;0;0;0;2996;635;34;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;386;34;3;0;0;0;2596;618;36;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;807;77;3;0;0;0;5641;1265;71;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0
FR;09;2021-12-22;1071;107;4;0;0;0;4067;742;38;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0;919;93;3;0;0;0;3515;711;39;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0;2003;202;7;0;0;0;7644;1467;78;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0
FR;09;2021-12-23;822;75;3;0;0;0;4889;817;41;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0;689;79;0;0;0;0;4204;790;39;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0;1516;155;3;0;0;0;9160;1622;81;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0
FR;09;2021-12-24;207;19;1;0;0;0;5096;836;42;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0;173;28;0;0;0;0;4377;818;39;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0;383;48;1;0;0;0;9543;1670;82;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0
FR;09;2021-12-25;20;5;0;0;0;0;5116;841;42;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0;17;4;0;0;0;0;4394;822;39;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0;38;9;0;0;0;0;9581;1679;82;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0
FR;09;2021-12-26;151;28;0;0;0;0;5267;869;42;0;0;0;0.3;0.0;0.0;0.0;0.0;0.0;147;28;0;0;0;0;4541;850;39;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0;303;57;0;0;0;0;9884;1736;82;0;0;0;0.2;0.0;0.0;0.0;0.0;0.0
FR;09;2021-12-27;1125;113;0;0;0;0;6392;982;42;0;0;0;0.3;0.0;0.0;0.0;0.0;0.0;917;94;3;0;0;0;5458;944;42;0;0;0;0.3;0.0;0.0;0.0;0.0;0.0;2050;207;3;0;0;0;11934;1943;85;0;0;0;0.3;0.0;0.0;0.0;0.0;0.0
FR;09;2021-12-28;1368;115;0;0;0;0;7760;1097;42;0;0;0;0.4;0.1;0.0;0.0;0.0;0.0;1250;97;1;0;0;0;6708;1041;43;0;0;0;0.3;0.1;0.0;0.0;0.0;0.0;2633;214;1;0;0;0;14567;2157;86;0;0;0;0.4;0.1;0.0;0.0;0.0;0.0
FR;09;2021-12-29;2155;211;3;0;0;0;9915;1308;45;0;0;0;0.5;0.1;0.0;0.0;0.0;0.0;1891;193;1;0;0;0;8599;1234;44;0;0;0;0.4;0.1;0.0;0.0;0.0;0.0;4069;410;4;0;0;0;18636;2567;90;0;0;0;0.5;0.1;0.0;0.0;0.0;0.0
FR;09;2021-12-30;1341;126;2;0;0;0;11256;1434;47;0;0;0;0.5;0.1;0.0;0.0;0.0;0.0;1249;129;2;0;0;0;9848;1363;46;0;0;0;0.5;0.1;0.0;0.0;0.0;0.0;2612;258;4;0;0;0;21248;2825;94;0;0;0;0.5;0.1;0.0;0.0;0.0;0.0
FR;09;2021-12-31;432;49;2;0;0;0;11688;1483;49;0;0;0;0.6;0.1;0.0;0.0;0.0;0.0;372;41;2;0;0;0;10220;1404;48;0;0;0;0.5;0.1;0.0;0.0;0.0;0.0;812;92;4;0;0;0;22060;2917;98;0;0;0;0.5;0.1;0.0;0.0;0.0;0.0
FR;09;2022-01-01;60;7;0;0;0;0;11748;1490;49;0;0;0;0.6;0.1;0.0;0.0;0.0;0.0;50;6;1;0;0;0;10270;1410;49;0;0;0;0.5;0.1;0.0;0.0;0.0;0.0;110;13;1;0;0;0;22170;2930;99;0;0;0;0.6;0.1;0.0;0.0;0.0;0.0
FR;09;2022-01-02;407;37;1;0;0;0;12155;1527;50;0;0;0;0.6;0.1;0.0;0.0;0.0;0.0;359;34;0;0;0;0;10629;1444;49;0;0;0;0.5;0.1;0.0;0.0;0.0;0.0;769;71;1;0;0;0;22939;3001;100;0;0;0;0.6;0.1;0.0;0.0;0.0;0.0
FR;09;2022-01-03;837;98;8;0;0;0;12992;1625;58;0;0;0;0.6;0.1;0.0;0.0;0.0;0.0;818;85;7;0;0;0;11447;1529;56;0;0;0;0.6;0.1;0.0;0.0;0.0;0.0;1668;185;15;0;0;0;24607;3186;115;0;0;0;0.6;0.1;0.0;0.0;0.0;0.0
FR;09;2022-01-04;834;86;4;0;0;0;13826;1711;62;0;0;0;0.7;0.1;0.0;0.0;0.0;0.0;794;79;2;0;0;0;12241;1608;58;0;0;0;0.6;0.1;0.0;0.0;0.0;0.0;1634;166;6;0;0;0;26241;3352;121;0;0;0;0.7;0.1;0.0;0.0;0.0;0.0
FR;09;2022-01-05;5049;480;4;0;0;0;18875;2191;66;0;0;0;0.9;0.1;0.0;0.0;0.0;0.0;4680;503;3;0;0;0;16921;2111;61;0;0;0;0.9;0.1;0.0;0.0;0.0;0.0;9785;986;7;0;0;0;36026;4338;128;0;0;0;0.9;0.1;0.0;0.0;0.0;0.0
FR;09;2022-01-06;999;131;2;0;0;0;19874;2322;68;0;0;0;1.0;0.1;0.0;0.0;0.0;0.0;921;140;3;0;0;0;17842;2251;64;0;0;0;0.9;0.1;0.0;0.0;0.0;0.0;1930;274;5;0;0;0;37956;4612;133;0;0;0;0.9;0.1;0.0;0.0;0.0;0.0
FR;09;2022-01-07;1340;180;9;0;0;0;21214;2502;77;0;0;0;1.0;0.1;0.0;0.0;0.0;0.0;1217;177;2;0;0;0;19059;2428;66;0;0;0;1.0;0.1;0.0;0.0;0.0;0.0;2574;360;11;0;0;0;40530;4972;144;0;0;0;1.0;0.1;0.0;0.0;0.0;0.0
FR;09;2022-01-08;3543;499;0;0;0;0;24757;3001;77;0;0;0;1.2;0.1;0.0;0.0;0.0;0.0;3171;430;0;0;0;0;22230;2858;66;0;0;0;1.1;0.1;0.0;0.0;0.0;0.0;6730;932;0;0;0;0;47260;5904;144;0;0;0;1.2;0.1;0.0;0.0;0.0;0.0
FR;09;2022-01-09;1473;285;1;0;0;0;26230;3286;78;0;0;0;1.3;0.2;0.0;0.0;0.0;0.0;1339;266;1;0;0;0;23569;3124;67;0;0;0;1.2;0.2;0.0;0.0;0.0;0.0;2821;554;2;0;0;0;50081;6458;146;0;0;0;1.2;0.2;0.0;0.0;0.0;0.0
FR;09;2022-01-10;953;255;9;0;0;0;27183;3541;87;0;0;0;1.3;0.2;0.0;0.0;0.0;0.0;892;210;5;0;0;0;24461;3334;72;0;0;0;1.2;0.2;0.0;0.0;0.0;0.0;1852;466;14;0;0;0;51933;6924;160;0;0;0;1.3;0.2;0.0;0.0;0.0;0.0
FR;09;2022-01-11;1012;187;4;0;0;0;28195;3728;91;0;0;0;1.4;0.2;0.0;0.0;0.0;0.0;904;183;5;1;0;0;25365;3517;77;1;0;0;1.3;0.2;0.0;0.0;0.0;0.0;1921;370;9;1;0;0;53854;7294;169;1;0;0;1.3;0.2;0.0;0.0;0.0;0.0
FR;09;2022-01-12;5771;1355;3;0;0;0;33966;5083;94;0;0;0;1.7;0.2;0.0;0.0;0.0;0.0;5214;1207;3;0;0;0;30579;4724;80;1;0;0;1.6;0.2;0.0;0.0;0.0;0.0;11020;2569;6;0;0;0;64874;9863;175;1;0;0;1.6;0.2;0.0;0.0;0.0;0.0
FR;09;2022-01-13;1116;290;3;0;0;0;35082;5373;97;0;0;0;1.7;0.3;0.0;0.0;0.0;0.0;975;250;3;0;0;0;31554;4974;83;1;0;0;1.6;0.3;0.0;0.0;0.0;0.0;2098;543;6;0;0;0;66972;10406;181;1;0;0;1.7;0.3;0.0;0.0;0.0;0.0
FR;09;2022-01-14;1297;300;2;0;0;0;36379;5673;99;0;0;0;1.8;0.3;0.0;0.0;0.0;0.0;1118;240;3;0;0;0;32672;5214;86;1;0;0;1.7;0.3;0.0;0.0;0.0;0.0;2424;540;5;0;0;0;69396;10946;186;1;0;0;1.7;0.3;0.0;0.0;0.0;0.0
FR;09;2022-01-15;3676;824;2;0;0;0;40055;6497;101;0;0;0;2.0;0.3;0.0;0.0;0.0;0.0;3342;752;2;0;0;0;36014;5966;88;1;0;0;1.8;0.3;0.0;0.0;0.0;0.0;7042;1585;4;0;0;0;76438;12531;190;1;0;0;1.9;0.3;0.0;0.0;0.0;0.0
FR;09;2022-01-16;1185;314;2;0;0;0;41240;6811;103;0;0;0;2.0;0.3;0.0;0.0;0.0;0.0;1132;298;1;0;0;0;37146;6264;89;1;0;0;1.9;0.3;0.0;0.0;0.0;0.0;2322;615;3;0;0;0;78760;13146;193;1;0;0;2.0;0.3;0.0;0.0;0.0;0.0
FR;09;2022-01-17;582;283;0;0;0;0;41822;7094;103;0;0;0;2.0;0.3;0.0;0.0;0.0;0.0;546;224;1;0;0;0;37692;6488;90;1;0;0;1.9;0.3;0.0;0.0;0.0;0.0;1129;508;1;0;0;0;79889;13654;194;1;0;0;2.0;0.3;0.0;0.0;0.0;0.0
FR;09;2022-01-18;610;318;4;0;0;0;42432;7412;107;0;0;0;2.1;0.4;0.0;0.0;0.0;0.0;612;291;3;0;0;0;38304;6779;93;1;0;0;2.0;0.3;0.0;0.0;0.0;0.0;1225;610;7;0;0;0;81114;14264;201;1;0;0;2.0;0.4;0.0;0.0;0.0;0.0
FR;09;2022-01-19;4505;2194;13;0;0;0;46937;9606;120;0;0;0;2.3;0.5;0.0;0.0;0.0;0.0;4256;1904;18;0;0;0;42560;8683;111;1;0;0;2.2;0.4;0.0;0.0;0.0;0.0;8788;4117;32;0;0;0;89902;18381;233;1;0;0;2.2;0.5;0.0;0.0;0.0;0.0
FR;09;2022-01-20;513;325;3;0;0;0;47450;9931;123;0;0;0;2.3;0.5;0.0;0.0;0.0;0.0;423;327;4;0;0;0;42983;9010;115;1;0;0;2.2;0.5;0.0;0.0;0.0;0.0;938;655;8;0;0;0;90840;19036;241;1;0;0;2.3;0.5;0.0;0.0;0.0;0.0
FR;09;2022-01-21;783;459;5;0;0;0;48233;10390;128;0;0;0;2.4;0.5;0.0;0.0;0.0;0.0;687;381;4;0;0;0;43670;9391;119;1;0;0;2.2;0.5;0.0;0.0;0.0;0.0;1473;843;9;0;0;0;92313;19879;250;1;0;0;2.3;0.5;0.0;0.0;0.0;0.0
FR;09;2022-01-22;2648;1200;5;0;0;0;50881;11590;133;0;0;0;2.5;0.6;0.0;0.0;0.0;0.0;2406;1100;4;0;0;0;46076;10491;123;1;0;0;2.3;0.5;0.0;0.0;0.0;0.0;5061;2306;9;0;0;0;97374;22185;259;1;0;0;2.4;0.6;0.0;0.0;0.0;0.0
FR;09;2022-01-23;650;469;0;0;0;0;51531;12059;133;0;0;0;2.5;0.6;0.0;0.0;0.0;0.0;611;415;0;0;0;0;46687;10906;123;1;0;0;2.4;0.6;0.0;0.0;0.0;0.0;1265;886;0;0;0;0;98639;23071;259;1;0;0;2.5;0.6;0.0;0.0;0.0;0.0
FR;09;2022-01-24;289;396;5;0;0;0;51820;12455;138;0;0;0;2.5;0.6;0.0;0.0;0.0;0.0;270;386;6;0;0;0;46957;11292;129;1;0;0;2.4;0.6;0.0;0.0;0.0;0.0;561;786;11;0;0;0;99200;23857;270;1;0;0;2.5;0.6;0.0;0.0;0.0;0.0
FR;09;2022-01-25;334;445;7;0;0;0;52154;12900;145;0;0;0;2.5;0.6;0.0;0.0;0.0;0.0;292;459;4;0;0;0;47249;11751;133;1;0;0;2.4;0.6;0.0;0.0;0.0;0.0;628;907;12;0;0;0;99828;24764;282;1;0;0;2.5;0.6;0.0;0.0;0.0;0.0
FR;09;2022-01-26;2575;3516;5;0;0;0;54729;16416;150;0;0;0;2.7;0.8;0.0;0.0;0.0;0.0;2403;3212;11;0;0;0;49652;14963;144;1;0;0;2.5;0.8;0.0;0.0;0.0;0.0;4992;6780;16;0;0;0;104820;31544;298;1;0;0;2.6;0.8;0.0;0.0;0.0;0.0
FR;09;2022-01-27;323;511;2;0;0;0;55052;16927;152;0;0;0;2.7;0.8;0.0;0.0;0.0;0.0;320;456;3;0;0;0;49972;15419;147;1;0;0;2.5;0.8;0.0;0.0;0.0;0.0;646;975;5;0;0;0;105466;32519;303;1;0;0;2.6;0.8;0.0;0.0;0.0;0.0
FR;09;2022-01-28;413;982;2;0;0;0;55465;17909;154;0;0;0;2.7;0.9;0.0;0.0;0.0;0.0;397;902;6;0;0;0;50369;16321;153;1;0;0;2.6;0.8;0.0;0.0;0.0;0.0;812;1893;8;0;0;0;106278;34412;311;1;0;0;2.6;0.9;0.0;0.0;0.0;0.0
FR;09;2022-01-29;1527;2345;7;0;0;0;56992;20254;161;0;0;0;2.8;1.0;0.0;0.0;0.0;0.0;1470;2081;10;0;0;0;51839;18402;163;1;0;0;2.6;0.9;0.0;0.0;0.0;0.0;3006;4438;17;0;0;0;109284;38850;328;1;0;0;2.7;1.0;0.0;0.0;0.0;0.0
FR;09;2022-01-30;376;836;4;0;0;0;57368;21090;165;0;0;0;2.8;1.0;0.0;0.0;0.0;0.0;341;783;3;0;0;0;52180;19185;166;1;0;0;2.7;1.0;0.0;0.0;0.0;0.0;723;1625;7;0;0;0;110007;40475;335;1;0;0;2.7;1.0;0.0;0.0;0.0;0.0
FR;09;2022-01-31;160;527;1;0;0;0;57528;21617;166;0;0;0;2.8;1.1;0.0;0.0;0.0;0.0;138;450;3;0;0;0;52318;19635;169;1;0;0;2.7;1.0;0.0;0.0;0.0;0.0;298;986;4;0;0;0;110305;41461;339;1;0;0;2.7;1.0;0.0;0.0;0.0;0.0
FR;09;2022-02-01;190;494;3;0;0;0;57718;22111;169;0;0;0;2.8;1.1;0.0;0.0;0.0;0.0;173;470;4;0;0;0;52491;20105;173;1;0;0;2.7;1.0;0.0;0.0;0.0;0.0;365;969;7;0;0;0;110670;42430;346;1;0;0;2.8;1.1;0.0;0.0;0.0;0.0
FR;09;2022-02-02;1672;4317;9;0;0;0;59390;26428;178;0;0;0;2.9;1.3;0.0;0.0;0.0;0.0;1625;3907;11;0;0;0;54116;24012;184;1;0;0;2.8;1.2;0.0;0.0;0.0;0.0;3306;8255;20;0;0;0;113976;50685;366;1;0;0;2.8;1.3;0.0;0.0;0.0;0.0
FR;09;2022-02-03;131;505;4;0;0;0;59521;26933;182;0;0;0;2.9;1.3;0.0;0.0;0.0;0.0;113;410;4;0;0;0;54229;24422;188;1;0;0;2.8;1.2;0.0;0.0;0.0;0.0;244;917;8;0;0;0;114220;51602;374;1;0;0;2.8;1.3;0.0;0.0;0.0;0.0
FR;09;2022-02-04;245;876;4;0;0;0;59766;27809;186;0;0;0;2.9;1.4;0.0;0.0;0.0;0.0;209;782;2;0;0;0;54438;25204;190;1;0;0;2.8;1.3;0.0;0.0;0.0;0.0;454;1662;6;0;0;0;114674;53264;380;1;0;0;2.9;1.3;0.0;0.0;0.0;0.0
FR;09;2022-02-05;838;2457;5;0;0;0;60604;30266;191;0;0;0;3.0;1.5;0.0;0.0;0.0;0.0;831;2322;1;0;0;0;55269;27526;191;1;0;0;2.8;1.4;0.0;0.0;0.0;0.0;1678;4792;6;0;0;0;116352;58056;386;1;0;0;2.9;1.4;0.0;0.0;0.0;0.0
FR;09;2022-02-06;186;688;2;0;0;0;60790;30954;193;0;0;0;3.0;1.5;0.0;0.0;0.0;0.0;173;606;3;0;0;0;55442;28132;194;1;0;0;2.8;1.4;0.0;0.0;0.0;0.0;362;1298;5;0;0;0;116714;59354;391;1;0;0;2.9;1.5;0.0;0.0;0.0;0.0
FR;09;2022-02-07;218;444;2;0;0;0;61008;31398;195;0;0;0;3.0;1.5;0.0;0.0;0.0;0.0;187;416;4;0;0;0;55629;28548;198;1;0;0;2.8;1.5;0.0;0.0;0.0;0.0;406;864;6;0;0;0;117120;60218;397;1;0;0;2.9;1.5;0.0;0.0;0.0;0.0
FR;09;2022-02-08;162;372;1;0;0;0;61170;31770;196;0;0;0;3.0;1.6;0.0;0.0;0.0;0.0;156;347;3;0;0;0;55785;28895;201;1;0;0;2.8;1.5;0.0;0.0;0.0;0.0;320;719;4;0;0;0;117440;60937;401;1;0;0;2.9;1.5;0.0;0.0;0.0;0.0
FR;09;2022-02-09;1071;3390;5;0;0;0;62241;35160;201;0;0;0;3.0;1.7;0.0;0.0;0.0;0.0;989;3174;6;0;0;0;56774;32069;207;1;0;0;2.9;1.6;0.0;0.0;0.0;0.0;2061;6580;11;0;0;0;119501;67517;412;1;0;0;3.0;1.7;0.0;0.0;0.0;0.0
FR;09;2022-02-10;176;305;3;0;0;0;62417;35465;204;0;0;0;3.0;1.7;0.0;0.0;0.0;0.0;161;265;0;0;0;0;56935;32334;207;1;0;0;2.9;1.6;0.0;0.0;0.0;0.0;339;571;3;0;0;0;119840;68088;415;1;0;0;3.0;1.7;0.0;0.0;0.0;0.0
FR;09;2022-02-11;190;551;1;0;0;0;62607;36016;205;0;0;0;3.1;1.8;0.0;0.0;0.0;0.0;188;523;0;0;0;0;57123;32857;207;1;0;0;2.9;1.7;0.0;0.0;0.0;0.0;378;1078;1;0;0;0;120218;69166;416;1;0;0;3.0;1.7;0.0;0.0;0.0;0.0
FR;09;2022-02-12;531;1869;5;0;0;0;63138;37885;210;0;0;0;3.1;1.8;0.0;0.0;0.0;0.0;542;1687;1;0;0;0;57665;34544;208;1;0;0;2.9;1.8;0.0;0.0;0.0;0.0;1075;3563;6;0;0;0;121293;72729;422;1;0;0;3.0;1.8;0.0;0.0;0.0;0.0
FR;09;2022-02-13;134;423;0;0;0;0;63272;38308;210;0;0;0;3.1;1.9;0.0;0.0;0.0;0.0;110;392;0;0;0;0;57775;34936;208;1;0;0;2.9;1.8;0.0;0.0;0.0;0.0;244;815;0;0;0;0;121537;73544;422;1;0;0;3.0;1.8;0.0;0.0;0.0;0.0
FR;09;2022-02-14;152;338;2;0;0;0;63424;38646;212;0;0;0;3.1;1.9;0.0;0.0;0.0;0.0;155;299;2;0;0;0;57930;35235;210;1;0;0;3.0;1.8;0.0;0.0;0.0;0.0;309;643;4;0;0;0;121846;74187;426;1;0;0;3.0;1.8;0.0;0.0;0.0;0.0
FR;09;2022-02-15;113;253;1;0;0;0;63537;38899;213;0;0;0;3.1;1.9;0.0;0.0;0.0;0.0;114;258;0;0;0;0;58044;35493;210;1;0;0;3.0;1.8;0.0;0.0;0.0;0.0;227;514;1;0;0;0;122073;74701;427;1;0;0;3.0;1.9;0.0;0.0;0.0;0.0
FR;09;2022-02-16;676;2327;7;0;0;0;64213;41226;220;0;0;0;3.1;2.0;0.0;0.0;0.0;0.0;660;2178;3;1;0;0;58704;37671;213;2;0;0;3.0;1.9;0.0;0.0;0.0;0.0;1337;4512;10;1;0;0;123410;79213;437;2;0;0;3.1;2.0;0.0;0.0;0.0;0.0
FR;09;2022-02-17;101;210;3;0;0;0;64314;41436;223;0;0;0;3.1;2.0;0.0;0.0;0.0;0.0;95;211;2;0;0;0;58799;37882;215;2;0;0;3.0;1.9;0.0;0.0;0.0;0.0;196;421;5;0;0;0;123606;79634;442;2;0;0;3.1;2.0;0.0;0.0;0.0;0.0
FR;09;2022-02-18;178;398;6;0;0;0;64492;41834;229;0;0;0;3.1;2.0;0.0;0.0;0.0;0.0;119;358;9;0;0;0;58918;38240;224;2;0;0;3.0;1.9;0.0;0.0;0.0;0.0;298;758;15;0;0;0;123904;80392;457;2;0;0;3.1;2.0;0.0;0.0;0.0;0.0
FR;09;2022-02-19;343;1139;3;0;0;0;64835;42973;232;0;0;0;3.2;2.1;0.0;0.0;0.0;0.0;307;1107;3;0;0;0;59225;39347;227;2;0;0;3.0;2.0;0.0;0.0;0.0;0.0;651;2253;6;0;0;0;124555;82645;463;2;0;0;3.1;2.1;0.0;0.0;0.0;0.0
FR;09;2022-02-20;69;247;1;0;0;0;64904;43220;233;0;0;0;3.2;2.1;0.0;0.0;0.0;0.0;50;210;0;0;0;0;59275;39557;227;2;0;0;3.0;2.0;0.0;0.0;0.0;0.0;119;460;1;0;0;0;124674;83105;464;2;0;0;3.1;2.1;0.0;0.0;0.0;0.0
FR;09;2022-02-21;52;186;3;0;0;0;64956;43406;236;0;0;0;3.2;2.1;0.0;0.0;0.0;0.0;46;161;1;0;0;0;59321;39718;228;2;0;0;3.0;2.0;0.0;0.0;0.0;0.0;100;352;4;0;0;0;124774;83457;468;2;0;0;3.1;2.1;0.0;0.0;0.0;0.0
FR;09;2022-02-22;56;156;4;0;0;0;65012;43562;240;0;0;0;3.2;2.1;0.0;0.0;0.0;0.0;54;131;0;0;0;0;59375;39849;228;2;0;0;3.0;2.0;0.0;0.0;0.0;0.0;113;287;4;0;0;0;124887;83744;472;2;0;0;3.1;2.1;0.0;0.0;0.0;0.0
FR;09;2022-02-23;435;1819;4;0;0;0;65447;45381;244;0;0;0;3.2;2.2;0.0;0.0;0.0;0.0;425;1721;7;0;0;0;59800;41570;235;2;0;0;3.0;2.1;0.0;0.0;0.0;0.0;865;3545;11;0;0;0;125752;87289;483;2;0;0;3.1;2.2;0.0;0.0;0.0;0.0
FR;09;2022-02-24;48;107;1;0;0;0;65495;45488;245;0;0;0;3.2;2.2;0.0;0.0;0.0;0.0;40;83;2;0;0;0;59840;41653;237;2;0;0;3.0;2.1;0.0;0.0;0.0;0.0;89;191;3;0;0;0;125841;87480;486;2;0;0;3.1;2.2;0.0;0.0;0.0;0.0
FR;09;2022-02-25;68;258;2;0;0;0;65563;45746;247;0;0;0;3.2;2.2;0.0;0.0;0.0;0.0;88;241;1;0;0;0;59928;41894;238;2;0;0;3.1;2.1;0.0;0.0;0.0;0.0;156;499;3;0;0;0;125997;87979;489;2;0;0;3.1;2.2;0.0;0.0;0.0;0.0
FR;09;2022-02-26;233;801;0;0;0;0;65796;46547;247;0;0;0;3.2;2.3;0.0;0.0;0.0;0.0;220;793;2;0;0;0;60148;42687;240;2;0;0;3.1;2.2;0.0;0.0;0.0;0.0;453;1598;2;0;0;0;126450;89577;491;2;0;0;3.2;2.2;0.0;0.0;0.0;0.0
FR;09;2022-02-27;33;137;0;0;0;0;65829;46684;247;0;0;0;3.2;2.3;0.0;0.0;0.0;0.0;34;129;0;0;0;0;60182;42816;240;2;0;0;3.1;2.2;0.0;0.0;0.0;0.0;67;267;0;0;0;0;126517;89844;491;2;0;0;3.2;2.2;0.0;0.0;0.0;0.0
FR;09;2022-02-28;44;116;0;0;0;0;65873;46800;247;0;0;0;3.2;2.3;0.0;0.0;0.0;0.0;45;100;1;0;0;0;60227;42916;241;2;0;0;3.1;2.2;0.0;0.0;0.0;0.0;89;216;1;0;0;0;126606;90060;492;2;0;0;3.2;2.2;0.0;0.0;0.0;0.0
FR;09;2022-03-01;42;85;2;0;0;0;65915;46885;249;0;0;0;3.2;2.3;0.0;0.0;0.0;0.0;30;64;5;0;0;0;60257;42980;246;2;0;0;3.1;2.2;0.0;0.0;0.0;0.0;73;150;7;0;0;0;126679;90210;499;2;0;0;3.2;2.2;0.0;0.0;0.0;0.0
